,,,,,,
,Start Date,1/25/00,,,,
,End Date,,,,,
,,,,,,
,SPX Index,,,,,
,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,
,5/19/06,1261.81,1272.15,1256.28,1267.03,1262.36035714286
,5/22/06,1267.03,1268.77,1252.98,1262.07,1263.84964285714
,5/23/06,1262.06,1273.67,1256.15,1256.58,1267.84464285714
,5/24/06,1256.56,1264.53,1245.34,1258.57,1266.40821428571
,5/25/06,1258.41,1273.26,1258.41,1272.88,1267.60464285714
,5/26/06,1272.71,1280.54,1272.5,1280.16,1272.59678571429
,5/30/06,1280.04,1280.04,1259.84,1259.84,1277.37214285714
,5/31/06,1259.38,1270.09,1259.38,1270.09,1275.285
,6/1/06,1270.05,1285.71,1269.19,1285.71,1272.59785714286
,6/2/06,1285.71,1290.68,1280.22,1288.22,1268.30821428571
,6/5/06,1288.16,1288.16,1264.66,1265.29,1265.32107142857
,6/6/06,1265.23,1269.88,1254.46,1263.85,1260.99464285714
,6/7/06,1263.61,1272.47,1255.77,1256.15,1253.32857142857
,6/8/06,1256.08,1259.85,1235.18,1257.93,1244.24607142857
,6/9/06,1257.93,1262.58,1250.03,1252.3,1239.05571428571
,6/12/06,1252.27,1255.22,1236.2,1236.4,1241.65428571429
,6/13/06,1236.08,1243.37,1222.52,1223.69,1243.3725
,6/14/06,1223.66,1231.46,1219.29,1230.04,1242.40535714286
,6/15/06,1230.01,1258.64,1230.01,1256.16,1242.06857142857
,6/16/06,1256.16,1256.27,1246.33,1251.54,1245.18678571429
,6/19/06,1251.54,1255.93,1237.17,1240.14,1246.09071428571
,6/20/06,1240.12,1249.01,1238.87,1240.12,1245.93714285714
,6/21/06,1240.09,1257.96,1240.09,1252.2,1246.78214285714
,6/22/06,1251.92,1251.92,1241.53,1245.6,1244.98714285714
,6/23/06,1245.59,1253.13,1241.43,1244.5,1245.33285714286
,6/26/06,1244.5,1250.92,1243.68,1250.56,1252.18678571429
,6/27/06,1250.55,1253.37,1238.94,1239.2,1257.20357142857
,6/28/06,1238.99,1247.06,1237.59,1246,1264.075
,6/29/06,1245.94,1272.88,1245.94,1272.87,1267.39107142857
,6/30/06,1272.86,1276.3,1270.2,1270.2,1270.55642857143
,7/3/06,1270.06,1280.38,1270.06,1280.19,1270.73178571429
,7/5/06,1280.05,1280.05,1265.91,1270.91,1270.43357142857
,7/6/06,1270.58,1278.32,1270.58,1274.08,1270.66821428571
,7/7/06,1274.08,1275.38,1263.13,1265.48,1267.43535714286
,7/10/06,1265.46,1274.06,1264.46,1267.34,1260.53928571429
,7/11/06,1267.26,1273.64,1259.65,1272.52,1253.47428571429
,7/12/06,1272.39,1273.31,1257.29,1258.6,1247.22142857143
,7/13/06,1258.58,1258.58,1241.43,1242.29,1242.975
,7/14/06,1242.29,1242.7,1228.45,1236.2,1245.48821428571
,7/17/06,1236.2,1240.07,1231.49,1234.49,1245.60035714286
,7/18/06,1234.48,1239.86,1224.54,1236.86,1244.33785714286
,7/19/06,1236.74,1261.81,1236.74,1259.81,1248.88428571429
,7/20/06,1259.81,1262.56,1249.13,1249.13,1254.75821428571
,7/21/06,1249.12,1250.96,1238.72,1240.29,1259.345
,7/24/06,1240.25,1262.5,1240.25,1260.91,1261.42071428571
,7/25/06,1260.91,1272.39,1257.19,1268.88,1266.39321428571
,7/26/06,1268.87,1273.89,1261.94,1268.4,1270.22392857143
,7/27/06,1268.2,1275.85,1261.92,1263.2,1271.63642857143
,7/28/06,1263.15,1280.42,1263.15,1278.55,1273.8625
,7/31/06,1278.53,1278.66,1274.31,1276.66,1275.88857142857
,8/1/06,1276.66,1276.66,1265.71,1270.92,1277.28035714286
,8/2/06,1270.73,1283.42,1270.73,1278.55,1277.38321428571
,8/3/06,1278.22,1283.96,1271.25,1280.27,1275.96464285714
,8/4/06,1280.26,1292.92,1273.82,1279.36,1273.41607142857
,8/7/06,1279.31,1279.31,1273,1275.77,1272.715
,8/8/06,1275.67,1282.75,1268.37,1271.48,1270.71464285714
,8/9/06,1271.13,1283.74,1264.73,1265.95,1269.50357142857
,8/10/06,1265.72,1272.55,1261.3,1271.81,1273.06571428571
,8/11/06,1271.64,1271.64,1262.08,1266.74,1278.86821428571
,8/14/06,1266.67,1278.9,1266.67,1268.21,1284.48107142857
,8/15/06,1268.19,1286.23,1268.19,1285.58,1290.37035714286
,8/16/06,1285.27,1296.21,1285.27,1295.43,1293.76642857143
,8/17/06,1295.37,1300.78,1292.71,1297.48,1296.56928571429
,8/18/06,1297.48,1302.3,1293.57,1302.3,1296.76892857143
,8/21/06,1302.3,1302.3,1295.51,1297.52,1296.85107142857
,8/22/06,1297.52,1302.49,1294.44,1298.82,1296.31642857143
,8/23/06,1298.73,1301.5,1289.49,1292.99,1297.46642857143
,8/24/06,1292.97,1297.23,1291.4,1296.06,1299.08785714286
,8/25/06,1295.92,1298.88,1292.39,1295.09,1300.63607142857
,8/28/06,1295.09,1305.02,1293.97,1301.78,1301.83071428571
,8/29/06,1301.57,1305.02,1295.29,1304.28,1304.64428571429
,8/30/06,1303.7,1306.74,1302.15,1304.27,1307.37428571429
,8/31/06,1304.25,1306.11,1302.45,1303.82,1306.24285714286
,9/1/06,1303.8,1312.03,1303.8,1311.01,1303.36678571429
,9/5/06,1310.94,1314.67,1308.82,1313.25,1301.99285714286
,9/6/06,1313.04,1313.04,1299.28,1300.26,1300.96535714286
,9/7/06,1300.21,1301.25,1292.13,1294.02,1303.49928571429
,9/8/06,1294.02,1300.14,1294.02,1298.92,1306.94142857143
,9/11/06,1298.86,1302.36,1290.93,1299.54,1309.68392857143
,9/12/06,1299.53,1314.28,1299.53,1313.11,1313.21571428571
,9/13/06,1312.74,1319.92,1311.12,1318.07,1316.37464285714
,9/14/06,1318,1318,1313.25,1316.28,1317.84607142857
,9/15/06,1316.28,1324.65,1316.28,1319.87,1320.3425
,9/18/06,1319.85,1324.87,1318.16,1321.18,1320.13571428571
,9/19/06,1321.17,1322.04,1312.17,1318.31,1318.94071428571
,9/20/06,1318.28,1328.53,1318.28,1325.18,1320.76071428571
,9/21/06,1324.89,1328.19,1315.45,1318.03,1324.71285714286
,9/22/06,1318.03,1318.03,1310.94,1314.78,1328.13928571429
,9/25/06,1314.78,1329.35,1311.58,1326.37,1331.65535714286
,9/26/06,1326.35,1336.6,1325.3,1336.34,1333.60214285714
,9/27/06,1336.12,1340.08,1333.54,1336.59,1334.03535714286
,9/28/06,1336.56,1340.28,1333.75,1339.15,1334.69142857143
,9/29/06,1339.15,1339.88,1335.64,1335.85,1338.68464285714
,10/2/06,1335.82,1338.54,1330.28,1331.32,1342.57607142857
,10/3/06,1331.32,1338.31,1327.1,1334.11,1344.95464285714
,10/4/06,1333.81,1350.22,1331.48,1350.22,1347.13928571429
,10/5/06,1349.84,1353.79,1347.75,1353.22,1349.60285714286
,10/6/06,1353.22,1353.22,1344.21,1349.58,1350.57142857143
,10/9/06,1349.58,1352.69,1346.55,1350.66,1354.09464285714
,10/10/06,1350.62,1354.23,1348.6,1353.42,1357.28964285714
,10/11/06,1353.28,1353.97,1343.57,1349.95,1360.79214285714
,10/12/06,1349.94,1363.76,1349.94,1362.83,1362.47928571429
,10/13/06,1362.82,1366.63,1360.5,1365.62,1364.12714285714
,10/16/06,1365.61,1370.2,1364.48,1369.05,1365.47857142857
,10/17/06,1369.05,1369.05,1356.87,1364.05,1366.75642857143
,10/18/06,1363.93,1372.87,1360.95,1365.96,1369.47321428571
,10/19/06,1365.95,1368.09,1362.06,1366.96,1371.77321428571
,10/20/06,1366.94,1368.66,1362.1,1368.6,1374.86321428571
,10/23/06,1368.58,1377.4,1363.94,1377.02,1379.19785714286
,10/24/06,1377.02,1377.78,1372.42,1377.38,1379.70357142857
,10/25/06,1377.36,1383.61,1376,1382.22,1379.95035714286
,10/26/06,1382.21,1389.45,1379.47,1389.08,1379.80785714286
,10/27/06,1388.89,1388.89,1375.85,1377.34,1376.79928571429
,10/30/06,1377.3,1381.22,1373.46,1377.93,1374.00214285714
,10/31/06,1377.93,1381.21,1372.19,1377.94,1370.80357142857
,11/1/06,1377.76,1381.95,1366.26,1367.81,1372.115
,11/2/06,1367.44,1368.39,1362.21,1367.34,1374.52357142857
,11/3/06,1367.31,1371.68,1360.98,1364.3,1377.45571428571
,11/6/06,1364.27,1381.4,1364.27,1379.78,1378.26214285714
,11/7/06,1379.75,1388.19,1379.19,1382.84,1379.69714285714
,11/8/06,1382.5,1388.61,1376.29,1385.72,1381.54464285714
,11/9/06,1385.43,1388.92,1377.31,1378.33,1384.98214285714
,11/10/06,1378.33,1381.04,1375.6,1380.9,1388.22428571429
,11/13/06,1380.58,1387.61,1378.8,1384.42,1391.66428571429
,11/14/06,1384.36,1394.49,1379.07,1393.22,1394.86
,11/15/06,1392.91,1401.35,1392.13,1396.57,1397.32785714286
,11/16/06,1396.53,1403.76,1396.53,1399.76,1399.58142857143
,11/17/06,1399.76,1401.21,1394.55,1401.2,1401.8725
,11/20/06,1401.17,1404.37,1397.85,1400.5,1402.10464285714
,11/21/06,1400.43,1403.49,1399.99,1402.81,1397.29821428571
,11/22/06,1402.69,1407.89,1402.26,1406.09,1394.22071428571
,11/24/06,1405.94,1405.94,1399.25,1400.95,1394.79892857143
,11/27/06,1400.95,1400.95,1381.44,1381.9,1395.72607142857
,11/28/06,1381.61,1387.91,1377.83,1386.72,1395.66857142857
,11/29/06,1386.11,1401.14,1386.11,1399.48,1398.93142857143
,11/30/06,1399.47,1406.3,1393.83,1400.63,1403.49607142857
,12/1/06,1400.63,1402.46,1385.93,1396.71,1407.1025
,12/4/06,1396.67,1411.23,1396.67,1409.12,1408.19928571429
,12/5/06,1409.1,1415.27,1408.78,1414.76,1409.19892857143
,12/6/06,1414.4,1415.93,1411.05,1412.9,1410.62857142857
,12/7/06,1412.86,1418.27,1406.8,1407.29,1411.245
,12/8/06,1407.27,1414.09,1403.67,1409.84,1411.74357142857
,12/11/06,1409.81,1415.6,1408.56,1413.04,1415.16607142857
,12/12/06,1413,1413.78,1404.75,1411.56,1418.60535714286
,12/13/06,1411.32,1416.64,1411.05,1413.21,1420.38535714286
,12/14/06,1413.16,1427.23,1413.16,1425.49,1422.39035714286
,12/15/06,1425.48,1431.63,1425.48,1427.09,1423.32928571429
,12/18/06,1427.08,1431.81,1420.65,1422.48,1422.58607142857
,12/19/06,1422.42,1428.3,1414.88,1425.55,1419.71714285714
,12/20/06,1425.51,1429.05,1423.51,1423.53,1418.47071428571
,12/21/06,1423.2,1426.4,1415.9,1418.3,1420.01607142857
,12/22/06,1418.1,1418.82,1410.28,1410.76,1421.04285714286
,12/26/06,1410.75,1417.91,1410.45,1416.9,1420.38178571429
,12/27/06,1416.63,1427.72,1416.63,1426.84,1419.55464285714
,12/28/06,1426.77,1427.26,1422.05,1424.73,1419.41
,12/29/06,1424.71,1427,1416.72,1418.3,1417.10642857143
,1/3/07,1418.03,1429.42,1407.86,1416.6,1415.62285714286
,1/4/07,1416.6,1421.84,1408.22,1418.34,1414.10178571429
,1/5/07,1418.34,1418.34,1405.75,1409.71,1413.79178571429
,1/8/07,1409.26,1414.98,1403.97,1412.84,1416.07714285714
,1/9/07,1412.84,1415.61,1405.42,1412.11,1419.89285714286
,1/10/07,1411.94,1415.99,1404.33,1414.85,1423.49642857143
,1/11/07,1414.84,1427.12,1414.84,1423.82,1426.29571428571
,1/12/07,1423.82,1431.23,1422.58,1430.73,1427.28571428571
,1/16/07,1430.73,1433.93,1428.62,1431.9,1428.825
,1/17/07,1431.77,1435.27,1428.57,1430.62,1427.82
,1/18/07,1430.59,1433.3,1424.21,1426.37,1427.78571428571
,1/19/07,1426.35,1431.57,1425.19,1430.5,1430.6375
,1/22/07,1430.47,1431.39,1420.4,1422.95,1429.09607142857
,1/23/07,1422.95,1431.33,1421.66,1427.99,1427.41035714286
,1/24/07,1427.96,1440.14,1427.96,1440.13,1425.63607142857
,1/25/07,1440.12,1440.69,1422.34,1423.9,1426.11714285714
,1/26/07,1423.9,1427.27,1416.96,1422.18,1429.01321428571
,1/29/07,1422.03,1426.94,1418.46,1420.62,1433.28821428571
,1/30/07,1420.61,1428.82,1420.61,1428.82,1437.53464285714
,1/31/07,1428.65,1441.61,1424.78,1438.24,1441.13607142857
,2/1/07,1437.9,1446.64,1437.9,1445.94,1444.16535714286
,2/2/07,1445.94,1449.33,1444.49,1448.39,1446.7775
,2/5/07,1448.33,1449.38,1443.85,1446.99,1447.91214285714
,2/6/07,1446.98,1450.19,1443.4,1448,1445.78821428571
,2/7/07,1447.41,1452.99,1446.44,1450.02,1442.49821428571
,2/8/07,1449.99,1450.45,1442.81,1448.31,1442.37964285714
,2/9/07,1448.25,1452.45,1433.44,1438.06,1445.16857142857
,2/12/07,1438,1439.11,1431.44,1433.37,1448.03821428571
,2/13/07,1433.22,1444.41,1433.22,1444.26,1450.27571428571
,2/14/07,1443.91,1457.65,1443.91,1455.3,1453.35107142857
,2/15/07,1455.15,1457.97,1453.19,1456.81,1455.50785714286
,2/16/07,1456.77,1456.77,1451.57,1455.54,1456.65321428571
,2/20/07,1455.53,1460.53,1449.2,1459.68,1455.67928571429
,2/21/07,1459.6,1459.6,1452.02,1457.63,1454.00285714286
,2/22/07,1457.29,1461.57,1450.51,1456.38,1439.95571428571
,2/23/07,1456.22,1456.22,1448.36,1451.19,1429.91678571429
,2/26/07,1451.04,1456.95,1445.48,1449.37,1420.70535714286
,2/27/07,1449.25,1449.25,1389.42,1399.04,1409.51214285714
,2/28/07,1398.64,1415.89,1396.65,1406.82,1397.57285714286
,3/1/07,1406.8,1409.46,1380.87,1403.17,1393.89392857143
,3/2/07,1403.16,1403.4,1386.87,1387.17,1391.34714285714
,3/5/07,1387.11,1391.86,1373.97,1374.12,1393.33035714286
,3/6/07,1374.06,1397.9,1374.06,1395.41,1395.45178571429
,3/7/07,1395.02,1401.16,1390.64,1391.97,1398.6525
,3/8/07,1391.88,1407.93,1391.88,1401.89,1394.56821428571
,3/9/07,1401.89,1410.15,1397.3,1402.85,1393.11821428571
,3/12/07,1402.8,1409.34,1398.4,1406.6,1392.47964285714
,3/13/07,1406.23,1406.23,1377.71,1377.95,1390.62035714286
,3/14/07,1377.86,1388.09,1363.98,1387.17,1392.71785714286
,3/15/07,1387.11,1395.73,1385.16,1392.28,1397.02928571429
,3/16/07,1392.28,1397.51,1383.63,1386.95,1407.07678571429
,3/19/07,1386.95,1403.2,1386.95,1402.06,1415.98357142857
,3/20/07,1402.04,1411.53,1400.7,1410.94,1423.26178571429
,3/21/07,1410.92,1437.77,1409.75,1435.04,1429.13964285714
,3/22/07,1435.04,1437.66,1429.88,1434.54,1431.18
,3/23/07,1434.54,1438.89,1433.21,1436.11,1428.8875
,3/26/07,1436.11,1437.65,1423.28,1437.5,1427.37821428571
,3/27/07,1437.49,1437.49,1425.54,1428.61,1425.0375
,3/28/07,1428.35,1428.35,1414.07,1417.23,1424.12571428571
,3/29/07,1417.17,1426.24,1413.27,1422.53,1426.87571428571
,3/30/07,1422.52,1429.22,1408.9,1420.86,1429.96642857143
,4/2/07,1420.83,1425.49,1416.37,1424.55,1434.08785714286
,4/3/07,1424.27,1440.57,1424.27,1437.77,1437.88071428571
,4/4/07,1437.75,1440.16,1435.08,1439.37,1441.64071428571
,4/5/07,1438.94,1444.88,1436.67,1443.76,1442.09714285714
,4/9/07,1443.77,1448.1,1443.28,1444.61,1444.14285714286
,4/10/07,1444.58,1448.73,1443.99,1448.39,1446.62071428571
,4/11/07,1448.23,1448.39,1436.15,1438.87,1452.465
,4/12/07,1438.87,1448.02,1433.91,1447.8,1458.0225
,4/13/07,1447.8,1453.11,1444.15,1452.85,1462.845
,4/16/07,1452.84,1468.62,1452.84,1468.47,1466.22892857143
,4/17/07,1468.47,1474.35,1467.15,1471.48,1472.22
,4/18/07,1471.47,1476.57,1466.41,1472.5,1475.73178571429
,4/19/07,1472.48,1474.23,1464.47,1470.73,1477.93035714286
,4/20/07,1470.69,1484.74,1470.69,1484.35,1482.89714285714
,4/23/07,1483.62,1487.32,1480.19,1480.93,1486.60892857143
,4/24/07,1481.39,1483.82,1473.74,1480.41,1489.4625
,4/25/07,1480.28,1496.59,1480.28,1495.42,1488.62071428571
,4/26/07,1494.88,1498.02,1491.17,1494.25,1488.34571428571
,4/27/07,1494.21,1497.32,1488.67,1494.07,1490.40607142857
,4/30/07,1494.75,1497.16,1482.29,1482.37,1493.54857142857
,5/1/07,1483,1487.27,1476.7,1486.3,1496.71357142857
,5/2/07,1486.13,1499.1,1486.13,1495.92,1500.47928571429
,5/3/07,1495.56,1503.34,1495.56,1502.39,1503.26107142857
,5/4/07,1502.35,1510.34,1501.8,1505.62,1506.77035714286
,5/7/07,1505.57,1511,1505.54,1509.48,1503.92321428571
,5/8/07,1509.36,1509.36,1500.66,1507.72,1504.48642857143
,5/9/07,1507.32,1513.8,1503.77,1512.58,1504.02
,5/10/07,1512.33,1512.33,1491.42,1491.47,1503.03642857143
,5/11/07,1491.47,1506.24,1491.47,1505.85,1505.44857142857
,5/14/07,1505.76,1510.9,1498.34,1503.15,1507.34678571429
,5/15/07,1503.11,1514.83,1500.43,1501.19,1511.56535714286
,5/16/07,1500.75,1514.15,1500.75,1514.14,1516.00821428571
,5/17/07,1514.01,1517.14,1509.29,1512.75,1519.005
,5/18/07,1512.74,1522.75,1512.74,1522.75,1520.88928571429
,5/21/07,1522.75,1529.87,1522.71,1525.1,1518.39785714286
,5/22/07,1525.1,1529.24,1522.05,1524.12,1517.73571428571
,5/23/07,1524.09,1532.43,1521.9,1522.28,1517.61178571429
,5/24/07,1522.1,1529.31,1505.18,1507.51,1520.32642857143
,5/25/07,1507.5,1517.41,1507.5,1515.73,1522.87142857143
,5/29/07,1515.55,1521.8,1512.02,1518.11,1526.64928571429
,5/30/07,1517.6,1530.23,1510.06,1530.23,1530.70071428571
,5/31/07,1530.19,1535.56,1528.26,1530.62,1532.09107142857
,6/1/07,1530.62,1540.56,1530.62,1536.34,1529.25178571429
,6/4/07,1536.28,1540.53,1532.31,1539.18,1519.68857142857
,6/5/07,1539.12,1539.12,1525.62,1530.95,1515.34107142857
,6/6/07,1530.57,1530.57,1514.13,1517.38,1512.16178571429
,6/7/07,1517.36,1517.36,1490.37,1490.72,1505.72035714286
,6/8/07,1490.71,1507.76,1487.41,1507.67,1506.49428571429
,6/11/07,1507.64,1515.53,1503.35,1509.12,1509.93285714286
,6/12/07,1509.12,1511.33,1492.97,1493,1516.14142857143
,6/13/07,1492.65,1515.7,1492.65,1515.67,1521.33035714286
,6/14/07,1515.58,1526.45,1515.58,1522.97,1525.74142857143
,6/15/07,1522.97,1538.71,1522.97,1532.91,1524.00785714286
,6/18/07,1532.9,1535.44,1529.31,1531.05,1524.47892857143
,6/19/07,1531.02,1535.85,1525.67,1533.7,1519
,6/20/07,1533.68,1537.32,1512.36,1512.84,1512.78428571429
,6/21/07,1512.5,1522.9,1504.75,1522.19,1506.25714285714
,6/22/07,1522.19,1522.19,1500.74,1502.56,1504.52178571429
,6/25/07,1502.56,1514.29,1492.68,1497.74,1503.51142857143
,6/26/07,1497.68,1506.12,1490.54,1492.89,1502.91071428571
,6/27/07,1492.62,1506.8,1484.18,1506.34,1506.66892857143
,6/28/07,1506.32,1514.84,1503.41,1505.71,1511.88571428571
,6/29/07,1505.7,1517.53,1493.61,1503.35,1516.43821428571
,7/2/07,1504.66,1519.45,1504.66,1519.43,1521.26285714286
,7/3/07,1519.12,1526.01,1519.12,1524.87,1525.09892857143
,7/5/07,1524.86,1526.57,1517.72,1525.4,1522.59142857143
,7/6/07,1524.96,1532.4,1520.47,1530.44,1522.08642857143
,7/9/07,1530.43,1534.26,1527.45,1531.85,1528.26607142857
,7/10/07,1531.85,1531.85,1510.01,1510.12,1534.63607142857
,7/11/07,1509.93,1519.34,1506.1,1518.76,1539.27428571429
,7/12/07,1518.74,1547.92,1518.74,1547.7,1543.01357142857
,7/13/07,1547.68,1555.1,1544.85,1552.5,1545.27678571429
,7/16/07,1552.5,1555.9,1546.69,1549.52,1548.75607142857
,7/17/07,1549.52,1555.32,1547.74,1549.37,1545.95607142857
,7/18/07,1549.2,1549.2,1533.67,1546.17,1544.47571428571
,7/19/07,1546.13,1555.2,1546.13,1553.08,1535.58178571429
,7/20/07,1553.19,1553.19,1529.2,1534.1,1529.93107142857
,7/23/07,1534.06,1547.23,1534.06,1541.57,1516.54535714286
,7/24/07,1541.57,1541.57,1508.62,1511.04,1499.61464285714
,7/25/07,1511.03,1524.31,1503.73,1518.09,1489.53892857143
,7/26/07,1518.09,1518.09,1465.3,1482.66,1477.63071428571
,7/27/07,1482.44,1488.53,1458.95,1458.95,1471.17285714286
,7/30/07,1458.93,1477.88,1454.32,1473.91,1469.01821428571
,7/31/07,1473.9,1488.3,1454.25,1455.27,1458.46571428571
,8/1/07,1455.18,1468.38,1439.59,1465.81,1459.6025
,8/2/07,1465.46,1476.43,1460.58,1472.2,1463.53464285714
,8/3/07,1472.18,1473.23,1432.8,1433.06,1472.0275
,8/6/07,1433.04,1467.67,1427.39,1467.67,1468.57821428571
,8/7/07,1467.62,1488.3,1455.8,1476.71,1465.34428571429
,8/8/07,1476.22,1503.89,1476.22,1497.49,1462.365
,8/9/07,1497.21,1497.21,1453.09,1453.09,1453.47928571429
,8/10/07,1453.09,1462.02,1429.74,1453.64,1439.86642857143
,8/13/07,1453.42,1466.29,1451.54,1452.92,1429.57357142857
,8/14/07,1452.87,1456.74,1426.2,1426.54,1430.28535714286
,8/15/07,1426.15,1440.78,1404.36,1406.7,1432.74071428571
,8/16/07,1406.64,1415.97,1370.6,1411.27,1435.85785714286
,8/17/07,1411.26,1450.33,1411.26,1445.94,1443.44535714286
,8/20/07,1445.94,1451.75,1430.54,1445.55,1450.24214285714
,8/21/07,1445.55,1455.32,1439.76,1447.12,1459.97214285714
,8/22/07,1447.03,1464.86,1447.03,1464.07,1463.96178571429
,8/23/07,1464.05,1472.06,1453.88,1462.5,1457.36107142857
,8/24/07,1462.34,1479.4,1460.54,1479.37,1459.09535714286
,8/27/07,1479.36,1479.36,1465.98,1466.79,1458.64928571429
,8/28/07,1466.72,1466.72,1432.01,1432.36,1461.915
,8/29/07,1432.01,1463.76,1432.01,1463.76,1468.68392857143
,8/30/07,1463.67,1468.43,1451.25,1457.64,1470.20892857143
,8/31/07,1457.61,1481.47,1457.61,1473.99,1473.55178571429
,9/4/07,1473.96,1496.4,1472.15,1489.42,1470.22464285714
,9/5/07,1488.76,1488.76,1466.34,1472.29,1465.67821428571
,9/6/07,1472.03,1481.49,1467.41,1478.55,1466.51
,9/7/07,1478.55,1478.55,1449.07,1453.55,1466.86464285714
,9/10/07,1453.5,1462.25,1439.29,1451.7,1470.40357142857
,9/11/07,1451.69,1472.48,1451.69,1471.49,1474.21285714286
,9/12/07,1471.1,1479.5,1465.75,1471.56,1475.695
,9/13/07,1471.47,1489.58,1471.47,1483.95,1488.0275
,9/14/07,1483.95,1485.99,1473.18,1484.25,1500.30714285714
,9/17/07,1484.24,1484.24,1471.82,1476.65,1507.255
,9/18/07,1476.63,1519.89,1476.63,1519.78,1514.265
,9/19/07,1519.75,1538.74,1519.75,1529.03,1517.33464285714
,9/20/07,1528.69,1529.14,1516.42,1518.75,1519.06785714286
,9/21/07,1518.75,1530.89,1518.75,1525.75,1521.67642857143
,9/24/07,1525.75,1530.18,1516.15,1517.73,1524.03321428571
,9/25/07,1516.34,1518.27,1507.13,1517.21,1524.81821428571
,9/26/07,1518.62,1529.39,1518.62,1525.42,1530.75714285714
,9/27/07,1527.32,1532.46,1525.81,1531.38,1535.58321428571
,9/28/07,1531.24,1533.74,1521.99,1526.75,1537.90357142857
,10/1/07,1527.29,1549.02,1527.25,1547.04,1540.25571428571
,10/2/07,1546.96,1548.01,1540.37,1546.63,1545.38
,10/3/07,1545.8,1545.84,1536.34,1539.59,1548.10285714286
,10/4/07,1539.91,1544.02,1537.63,1542.84,1553.21107142857
,10/5/07,1543.84,1561.91,1543.84,1557.59,1556.27785714286
,10/8/07,1556.51,1556.51,1549,1552.58,1556.77857142857
,10/9/07,1553.18,1565.26,1551.82,1565.15,1558.84892857143
,10/10/07,1564.98,1565.42,1555.46,1562.47,1556.85357142857
,10/11/07,1564.72,1576.09,1546.72,1554.41,1552.10357142857
,10/12/07,1555.41,1563.03,1554.09,1561.8,1548.71178571429
,10/15/07,1562.25,1564.74,1540.81,1548.71,1545.435
,10/16/07,1547.81,1547.81,1536.29,1538.53,1533.19107142857
,10/17/07,1544.44,1550.66,1526.01,1541.24,1524.58071428571
,10/18/07,1539.29,1542.79,1531.76,1540.08,1521.0025
,10/19/07,1540,1540,1500.26,1500.63,1518.00428571429
,10/22/07,1497.79,1508.06,1490.4,1506.33,1515.80857142857
,10/23/07,1509.3,1520.01,1503.61,1519.59,1519.69464285714
,10/24/07,1516.61,1517.23,1489.56,1515.88,1525.21857142857
,10/25/07,1516.15,1523.24,1500.46,1514.4,1528.22035714286
,10/26/07,1522.17,1535.53,1520.18,1535.28,1534.72678571429
,10/29/07,1536.92,1544.67,1536.43,1540.98,1529.46071428571
,10/30/07,1539.42,1539.42,1529.55,1531.02,1524.89535714286
,10/31/07,1532.15,1552.76,1529.4,1549.38,1518.6825
,11/1/07,1545.79,1545.79,1506.66,1508.44,1517.43142857143
,11/2/07,1511.07,1513.15,1492.53,1509.65,1505.55392857143
,11/5/07,1505.61,1510.84,1489.95,1502.17,1495.79821428571
,11/6/07,1505.33,1520.77,1499.07,1520.27,1482.78392857143
,11/7/07,1515.46,1515.46,1475.04,1475.62,1469.55678571429
,11/8/07,1475.27,1482.5,1450.31,1474.77,1469.27071428571
,11/9/07,1467.59,1474.09,1448.51,1453.7,1467.38857142857
,11/12/07,1453.66,1464.94,1438.53,1439.18,1461.77714285714
,11/13/07,1441.35,1481.37,1441.35,1481.05,1460.53178571429
,11/14/07,1483.4,1492.14,1466.47,1470.58,1453.52178571429
,11/15/07,1468.04,1472.67,1443.49,1451.15,1449.60142857143
,11/16/07,1453.09,1462.18,1443.99,1458.74,1440.44857142857
,11/19/07,1456.7,1456.7,1430.42,1433.27,1438.07857142857
,11/20/07,1434.51,1452.64,1419.28,1439.7,1428.77964285714
,11/21/07,1434.71,1436.4,1415.64,1416.77,1426.99607142857
